Country	Rating	Date	Version	Username	Title	Content
US	1	2016-11-03	2.5.2	LeighLeigh911	Cute game TOO MANY ADS!	Way too many stupid ads constantly and not enough 'energy' for battling. Shame!!!
US	5	2016-11-02	2.5.2	Junitofun	Junito	La estoy pasando muy bien.
US	2	2016-11-02	2.5.2	Linndsey	Too many ads	This game is really fun, and I would give it more stars if it weren't for all the ads. It's really annoying. And if an ad pops up the ability to touch the screen leaves, so if you're in the middle of a training it won't work anymore and your out the coins used to train. Some ads don't even load right.
US	5	2016-11-02	2.5.2	Fantasy213	Awesome	Great game!!!!!!!
US	5	2016-11-02	2.5.2	Shanukski	Love it!!	Very addicting! Favorite game I've ever played.
US	3	2016-10-31	2.5.2	Jess122091	One PROBLEM	I'm really enjoying the game, but I cannot download the 0.00 mb that needs to be downloaded to continue to battle. It says unable to download content. I've done my research online on what to do. I've restarted my internet, no one else is using it, I've restarted my phone, my internet speed is at max, I'm logged into my social media I got the game with and I deleted so much stuff in my phone. I've done it all, and I still can't get it to work.
US	4	2016-10-30	2.5.2	Charges too much	Good	I like it.
US	5	2016-10-30	2.5.2	Ieugjkhddf	Good game bro	Awesome make more
US	5	2016-10-30	2.5.2	레어캔디	재미있다	아무생각없이 하기 좋네요
US	4	2016-10-30	2.5.2	DragonSlayer😎😎😎	Good but 2 many adds	I loved this game from the day I got it but the problem is the adds are consistently annoying me and my friends if the adds were gone or shown once in a while it would be 5 stars
US	5	2016-10-30	2.5.2	Erosandsilas	LOVE IT	I <3 it so much!!!!! 😃😃👍👍😀
US	5	2016-10-30	2.5.2	idemobicuri	Best!	Best game !!!!
US	1	2016-10-30	2.5.2	Ehhhhhvcccc	Advertisements Are Consuming My Gameplay!	"Pretty fun little game. But I'm tired of the abundance of ads in my game, like that stupid Barbie ad causes my game to sit on a black screen for like 10 seconds before the ad even loads, then after the ad finishes I try to hit the close button in the corner and I have to hit it a good 20 times before it actually closes, and that is if it doesn't act as if I clicked on the ad, then causing it to take me to my browser in the middle of my game, it's all super annoying.
Also my game just losing signal out of no where in the middle of a match and losing progress. 
I've considered just deleting the app if this continues."
US	2	2016-10-29	2.5.2	Little Shinigami	Many ADS	So annoying too many ads
US	5	2016-10-29	2.5.2	Skoley Bones	Awesome	Good game
US	4	2016-10-29	2.5.2	JKLiott	love it but...	found a few issues. i can't connect to facebook, it never loads so i can get my dragon. another thing is is that it keeps telling me i have to download more content. it gets really irritating after awhile. please fix! otherwise i love the game :)
US	5	2016-10-29	2.5.2	J0HNY_05	A1 since Day 1	My son (who is 5) actually got me hip to this app. He needed help with something and I just had to have it so I've downloaded it and I love it. It's like Pokemon in a way except BETTER. Like I said, I love it and you will too more than likely.
US	1	2016-10-28	2.5.2	MirielKanan	Too many ads	I used to like this game but now there are way too many ads to make it worth playing. Very annoying to go from one screen to another only to be bombarded with one ad after another.
US	5	2016-10-28	2.5.2	Katwoz	The longer you play, the better it gets!	You must have a lot of patience to move along in this game. If you spend money, you definitely can speed it up. That being said, the game is fun, even if you don't spend a cent. It's my favorite for relaxing. It's just charming, and never boring.
US	5	2016-10-28	2.5.2	Renodrft	It's just amazing	Amazing game but need more development keep going
US	5	2016-10-28	2.5.2	Timmychanga	Great game	Lots of fun, though it may drain the wallet a bit. Rather addicting and has super cute dragons!
US	4	2016-10-27	2.5.2	The Great Wyrm	The Great Wyrm	Pretty good game. Best out of all the dragon management games I have tried. The combat system really adds to the game.
US	3	2016-10-27	2.5.2	Gawhuiy	New update	Still getting logged off because of someone trying to log in from another account. Known issue from before the update and it seems like many people had this issue also. Still a decent game though.
US	5	2016-10-27	2.5.2	Nickfer543	frequent crashes	this game crashes every few minutes. constant loss of points with every crash. it is very frustrating.
US	5	2016-10-27	2.5.2	BonjoviGirl74	Fun!	I play this game with my sister who lives two states away!
US	5	2016-10-26	2.5.1	Renebean12323	A.MAZ.ING	This app is fantastic. The dragons are so cute and I play this everyday. One thing I especially love is that you don't start over on the daily rewards when you miss a day!
US	5	2016-10-24	2.5.1	Lordpomkalo	Add me. Code f26809	Add me code f26809
US	2	2016-10-24	2.5.1	Athoma0	Dragon mania legends	Started playing this app like a few people out there. My son downloaded the game and we started playing together to have something to bond over. We both got hooked. He loved coming home from school and finding out what new dragons or islands we had gotten while he was away. It was a blast. Unfortunately I agree with most of the recent reviews. The recent changes and add-ons (enchantments especially) have changed the game in not a very positive way. We don't even try to fight in the enchanted league anymore because there are NEVER dragons even close to our level and I refuse to spend coins to try to find someone to fight with. Also, EVERYTIME I open the app I have to re-download TONS of data. This app takes up more data than all but two other apps on my phone (music and photos) it's insane. Why am I downloading 20-40 mgs if not EVERYTIME I open it at least once everyday? Makes no sense. I've already downloaded it why am I redoing it 100 times more? And of course just like everyone else food is an issue. The amount it takes to level up isn't realistic when you consider the most farms you can have are 12. And to farm enough food to feed the high level dragons it would take at least a few days if not a week to get enough to level up just ONE time. While I understand the game needs to be difficult in order to keep interest, just think it's been taken a little too far. Personally we are no strangers to buying gems, and using those to help out when needed, and we have made it to level 8 vip so far. So I have no issue putting money into a game when I feel like it's worth it. But here lately this game has become more of a pain than a gain. Things aren't different after the next update or two I'm going to have to delete it.
US	2	2016-10-24	2.5.1	Maos	Dragonvale knockoff with WAY too many ads	"I don't mind knock off games if they are fun, but this one seems focused on being as cheap as possible while milking the maximum amount of cash from users. 

It seems like everything is for sale, and not for cheap. Plus, there are ad pop ups that appear and take over the screen. Then there are the ""watch a video"" ads to get you a spin on a wheel which usually results in a minimum amount of food or gold. 

The dragons are cute until you realize that they all have exactly the same animations. And when you note that they are essentially carbon copies of Dragonvale style dragons it gets annoying. Things like 4 foods raises the level, and the amount of food required jumps in the EXACT same increments as in Dragonvale. You breed your dragons in the same manner, and I wouldn't be surprised to learn there is an epic breeding cave or something. But of course, only available for gems (which you have to buy as you get given them in tiny dribs and drabs.

The only novelty is the fighting, but you can only fight like 2-3 battles at a time before you have to recharge or (you guessed it) pay. 

But the ads are where I draw the line. Dragonvale doesn't inundate you with ads. There aren't any in that game, and they do alright. And they have hundreds of dragons each with different animations and actions. There are too many ads for a freemium game. They just make the whole thing annoying."
US	5	2016-10-24	2.5.1	Mrs. Gilpin	💞💞💞	I seriously love this game!!
US	5	2016-10-24	2.5.1	My iPad cv	Hello	I love the game, just PLEASE don't make it so hard to upgrade dragons, I spend a lot of money buying diamonds to buy food...it's getting frustrating and unrealistic thanks
US	1	2016-10-23	2.5.1	Dcjomgrdc	Incessant ads	Couldn't deal with long ads every 90 seconds. So annoying.
US	3	2016-10-22	2.5.1	Ellaloveslooming	Loading issues	"I love this game so much but every time I enter the app, nothing is loaded in and there are little question marks on my dragons, habitats, and buildings. This game was fine until a certain update. 
Please fix this issue I've played this game for over a year and love it but I now spend more time having it load in than actually playing."
US	5	2016-10-21	2.5.1	L Nini	The Dragon Game	At first j thought this was dorky but then a YouTube said this game was amazing so I checked it out and it's bloody brilliant I can't get enough of it💋
US	5	2016-10-21	2.5.1	Dragon 9000	😁	I'm enjoying it, I love how you can interact with the dragons
US	5	2016-10-20	2.5.1	Sirchaddy8990	Dope	I love the game and everything about it
US	1	2016-10-19	2.5.1	Romanianwolfe	Can't play	Every time I click on the app it closes it. Why can't I play the game anymore. I've tried erasing my history and restarting my iPad but it still closes me out of the game. I don't want to start all over.
US	5	2016-10-19	2.5.1	fancy499	Fun for all ages	Very fun very addictive just can't put it down love it and you can earn special gems easier then any other game I have ever played no need to buy any unless your really in a hurry but you earn so much will never stop playing
US	1	2016-10-18	2.5.1	Me3542789	Haven't played long enough	Bugged me to review I'll give it a real one after I haves played more than 2 hours
US	1	2016-10-16	2.5.1	Theffy	Ads won't play	Fun game but crazy expensive and bonus won't play. Get it all working smoothly if you're going to charge $20 plus dollars for all upgrades
US	5	2016-10-16	2.5.1	Lord243	Dragon	I like it
US	5	2016-10-16	2.5.1	Kentryl	Great game	I enjoyed playing this great game.
US	5	2016-10-15	2.5.1	awsomnesss112356842;7	🐉🐉🐉🐲🐲🐍	I LOVE DRAGONS AND I LOVE THIS GAME!!
US	5	2016-10-15	2.5.1	Haduchan	I love it	It's a fun way for me and my brother to get along too and I love the dragons and battles😍🐲🐲🐉
US	1	2016-10-15	2.5.1	Chantelczc	Overcharged constantly	I bought gems a few times on my old debit card and realized once I started getting random receipts that I was getting charged for stuff that I didn't want. Nor was I receiving the items in the game that I was bogusly being charged for. I switched debit cards on my apple account last night and haven't even opened my game today and guess what I got a receipt in my email saying I just got a bucket of gems for $10 on my new card...what the crap???? This game is stealing money and I guess hacking my stuff and allowing purchases I never approved!!!
US	1	2016-10-15	2.5.1	Bella0521	Too many Adds	The game is fun.  However, too many adds make you don't wanna play anymore.  Adds every 2 seconds...come on!
US	3	2016-10-15	2.5.1	Aydragon8008	Fix it please	Super fun game to play. Too many ads pop up and game crashes and lags way too much. It always make me download all the contents and it's hard to level up dragons everything is way to expensive.
US	5	2016-10-14	2.5.1	Josiedude_89	Dragon Mania Legends app game	I really, really enjoy my new app game, and just love raising my baby dragons!!! I really, really do love playing and raising my baby pet dragons, leveling them up to battle. This is really quite a great game to play by yourself and a great family-oriented type of game, as well...
US	4	2016-10-14	2.5.1	Jbailey1952	Dragon Mania Legends	Great fun! The new update added many cool new features, but could have been explained a little better. Some of the new features could use some tweaking as it takes forever to get the  trinkets and materials needed to upgrade the breeding den and enchant the parent dragons for the Enchanted Breeding, plus the way the Enchanted League battles work now there's a good chance that you can end up fighting dragons way above your own dragons' levels.
US	5	2016-10-13	2.5.1	Bootz012114	<3	I love this game I've been playing it for a couple years now, I'm even more in love with it now that I'm playing on iOS instead of windows. The only thing is sometimes the game glitches and kicks you out. Game loft should give everyone a couple free portal refill gems especially since they haven't fixed it yet
US	2	2016-10-13	2.5.1	abhaisvkclhd	it used to be fun	I've been playing this game for almost two years but the advertisements now are getting ridiculous. they pop up at the most annoying times and bring you to random websites and it's not as enjoyable. the excessive downloads are getting annoying as well because they take up all the space on my phone. I have no other app that needs to be download every single night. fix some of these changes and the game will be fun again.
US	4	2016-10-13	2.5.1	Iceman17948	Decent game fun to pass time but....	It would be nice to be able to add friends through the game since game center is gone, and the add annoy me but other then that is awesome
US	4	2016-10-13	2.5.1	mattworks	Fun but could easily become expensive.	This game is fun.  But if you you don't want to spend money you will have an unfair advantage  and you can't get any further past a certain point without spending real money!
US	5	2016-10-12	2.5.1	Jcjr2o5	Best Game 👾🎮👾 In The WORLD 🌏!!!!!!!!!!!!!!!!!	Good graphics ever and fun but to much adds
US	4	2016-10-12	2.5.1	Jake_swoosh	Dragon mania	So far so good keep up the work on good games
US	5	2016-10-12	2.5.1	Adri0606	Awesomeness	BEST GAME EVER!!!!!!!¡¡¡¡¡
US	4	2016-10-12	2.5.1	Hdubbskies	A time killer	Love this game. But the advertisements are horrible. They pop up randomly a lot, and if you hit the advertisement by accident you leave the game. Making the game load up again. Everything else is wonderful.
US	4	2016-10-12	2.5.1	DeathRose97	Review	Enjoyed it
US	5	2016-10-12	2.5.1	Oandinoe	Great	Great
US	5	2016-10-12	2.5.1	Naishshsh	Best thing ever	"I had this game for a month and 3 days.So far I won all the wars because you can get epic I mean really epic dragons.I got a radiant dragon in my 2 week of playing.The dragons are OP.
(over powered) 
If your reading this thanks
For reading it.Oh and get this game.Nate the gamer out!"
US	1	2016-10-12	2.5.1	Hugo8686	Customer service is so so bad	I have never written a negative review for my whole life, but this time let me put my first one star review here. because this developer customer service is very very bad. Since I already spent almost $200 on this, please make it works. Some of the features do not work like they said on their website, and for me to able to continue the game, I have to put money in. Customer service never help. Gabriel is terible!!! When I contacted them, they would say:  No, that cannot be done. No, we can do it.... and then when I suft around their forum, I find it myself every time, and it can be done. this time I spent like 2 weeks to talk to them thinking they would resolve it, but no. Then I just wanted them to tell me why the feature does not work, they would not tell me instead of saying thing around... I hope people will not spend money on this, or they will be regret!
US	5	2016-10-12	2.5.1	Zombiegirl8674	Love it	Love the game, love the dragons and it never gets boring for me
US	1	2016-10-12	2.5.1	Jin77	Customer service not there	"The game was fun till they introduced enchantments. Now people who found loopholes in the game have super powerful dragons and the game pairs you up in regular leagues against dragons you'll never be able to beat. They charge money for gems and want you to spend a lot to keep trying find someone you can win against. The game has lost a lot of the fun element and has become a money pit. Customer service is non existent and the company could care less. The game was fun at first and they made a lot of changes over the summer and it's no longer very fun. I use to play daily and I find myself playing less and less because it's more of a PITA then a enjoyment. I have invested money in the game but I am thinking I would do better playing something less of a never ending money hole and who has actually customer support.

Also their new Apple TV app does not even load your game your already playing it makes you start a brand new game. Yes my Game Center is active and synced between all my apple devices."
US	5	2016-10-12	2.5.1	אור הכריש	The best game ever	"My friend told me about this game and I can't stop playing!
Love it"
US	5	2016-10-12	2.5.1	Alexax73	Love it	I started to play this game in August when my son was in vacation and asked me to collect the gold and feed his dragon while he was away. He was level 14 when I took over, and now we are level 63. I became addicted and love it so much. It's fun enjoyable hard but it keep you constantly busy in doing something. GL customer service was able to resolve my issue when the account was completely lost and restarted from zero from my ipad and they fix it in just 2 days.  I only wish it was easier to get food. Those dragons eat a lot!!!
US	5	2016-10-12	2.5.1	Lerako55	I like dargons	Gamelofr's a pretty good company. And this game isn't too addicting, easy and fun. Dragons rule.
US	5	2016-10-12	2.5.1	Haley Calhoun	Addicted!	This game is AWESOME I don't know what make it so addicting! Everyday on the bus I check to see what I have breed. They only thing that would make this game better is if you can add unlimited codes not just one. There are NO glitches and I'm obsessed with this game! 5 stars!
US	3	2016-10-12	2.5.1	1234c5678	Fun game but I can't connect it to my Facebook	The game is very fun but will not connect to Facebook and it is starting to make me upset.
US	5	2016-10-12	2.5.1	RosieBlossem15	Love it!	Best. Game. Ever!!!!
US	5	2016-10-12	2.5.1	Krickle007	Great game	I would recommend this game it's great, it's a lot of fun, great graphics lots to do, just perfect.
US	4	2016-10-12	2.5.1	A. Chaj	Cool👌	So it's a pretty good game accept that most eggs, all eggs take like 3 or 12hours to hatch and building also take 3 hours. So please fix that thank you. Other than that it's a really fun good game. Oh and battling can get really hard all of the sudden. And if you don't buy the starter pack, it's gonna be pretty rough in the beginning.
US	1	2016-10-12	2.5.1	Constructive Criticism Gal	WHY???	I have been playing this game for a long time now because it's super fun. I have worked so hard on it to earn rare dragons, but after the update, most of my dragons got deleted for some strange reason, and now the only way to get it back is to download extra data from the game!? WHY?! 😫😭 Please explain! I have worked so hard on the game a and want them back but can't get them back cause my iPad storage is low! PLEASE FIX THIS!!!!!!! 😫😭😭😭
US	5	2016-10-12	2.5.1	Zachary.Maddie	Omg	WE LOVE ITTTTT!!!! ❤️
US	5	2016-10-12	2.5.1	Inina	I love this game but....	This game is awesome they only problem are the pop up ads right in the middle of a battle. That's really annoying. This is the kind of game I would rather purchase instead of being obligated to watch the ads.
US	5	2016-10-12	2.5.1	--Wallywampus--	Great game	Been playing now for a while game is great.
US	5	2016-10-12	2.5.1	oceanwaves77	Addicted	Love the game! It would just be a bit funnier it it wasn't so hard to level up your dragons. The food is too hard to accumulate vs cost to upgrade.
US	2	2016-10-12	2.5.1	Guppylove23	Too many glitches.	"Every five minutes now, I get ""accessed by another account"", restarting my game, simultaneously losing my progress YET 
using my progress. Ie: in dungeon battle. Almost won....restarts....come back....my battle needs to start again YET I STILL lost a life. Only way to regain life....buy it with real money.
Eats up memory like sand in an hourglass. Shady to say the least!"
US	4	2016-10-11	2.5.1	ChevyLover95	DragonML	This game is amazing but the food costs are outrageous and it takes so much to feed the dragons. It is also impossible to collect.
US	5	2016-10-11	2.5.1	SaGe106	LOVE IT!!	I love this game
US	5	2016-10-11	2.5.1	Star cruser awesome	Great game	I've played a lot of games like this but the difference that this game has from the rest really helps one enjoy this game more
US	5	2016-10-11	2.5.1	Skell86	Great game	"I love this game! I have been playing a long time. I love the building and battles and they just keep adding more and more content. Best dragon builder!

Friend code: 08f2c"
US	4	2016-10-11	2.5.1	Blueiinq	Question Dragons?	"I personally love this app. It's the only downloaded app I have. Though, every single time I open the app I always seem to get these dragons that have question marks on them. I press download all every single time. Then, I can't anymore because the app has wasted my storage. May you fix this? I have good wifi, good data, good everything. But these ""question mark dragons"" are getting in my way. And another thing, question mark buildings. I've had enough of these question mark things! I'll keep the app till you fix this. Otherwise, a good app. I suggest to download."
US	4	2016-10-11	2.5.1	Balekdeh bale dryer	I like it right now	I've written 2 reviews but they got deleted because I had an invalid nickname.  Basically: the game is mostly rewarding to those willing to spend 50+ dollars on gems that may not even work.  It's fun for now.  I'll probably eventually get bored of trying to win event dragons and realizing that I don't have a chance because I'm not choosing to spend money.  Fighting gets kind of old.  The further along you get the more time it takes (getting food and leveling up your dragons) and it gets frustrating.  It's fun for now though.
US	4	2016-10-11	2.5.1	Zyra02	Was I hacked??!	Ok I was playing my game collecting items for the event and when I was collecting the crabs/creatures. The background is black and I get a notification that says that my log in has been disconnected from another device. I have no other device that has this game besides my phone. I got a little paranoid now and was looking around to see if anything changed. When I went to my fortress that has the big egg, it doesn't show my teams icon and name under it. What's written now are wwwwwwwwwwwwwww, but it's off to the side over top of the lighthouse. I hope it was just a bug and nobody trying to hack my game. If it was someone trying that maybe you should increase your security, but if it's a bug please fix it!!
US	2	2016-10-11	2.5.1	Rosnick v	Lot of ads every minute	The advertising pop up every minute look like the computer virus.
US	4	2016-10-11	2.4.0	User109203	The game is almost unplayable with ads	After a certain amount of time invested the ads go away and reveal a fantastic game. Could use more character animation and effects.
US	2	2016-10-08	2.4.0	Ncaffsa	ADS ADS ADS	If you make a game with ads at least make sure it can actually load them and not make the game laggy as all heck.
US	4	2016-10-08	2.4.0	Dragongirl477	My favorite	Love it
US	5	2016-10-06	2.4.0	Stricker 53	Awesome	Awesome
US	5	2016-10-06	2.4.0	Tyler T.	THE BEST GAME EVER	I LOVE THIS GAME IT IS THE BEST Game I'VE EVER Played
US	5	2016-10-06	2.4.0	Star Wars4567890	Best game ever	It's a in game because there is a lot of cool dragons and really cool
US	1	2016-10-05	2.4.0	Don121	Blocked For Nothing	I'm addicted to this game but when Gameloft blocks you from playing for supposedly cheating and will not respond to the support ticket or corresponding emails to the issue it makes you feel like none of the players are worth Gameloft's time, so that is why they get only 1 star. If it were not for the horrible customer care support the game would have been given 5 ⭐️. Note to future players, don't play with a slow wifi connection or not play for almost a year after starting the game or you could be blocked as I have been
US	1	2016-10-04	2.4.0	等到烦	Update almost everyday！	I'm sick of waiting update！It's 140+MB and you need to do that everyday otherwise you can't start the game！
US	5	2016-10-03	2.4.0	Emma the animal lover	Wow!!!!!!	I think this game is great and it's so fun and addicting
US	5	2016-10-03	2.4.0	Ursula1031$	Amazing	"I love this game it is addicting
❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️"
US	4	2016-10-03	2.4.0	Froggysue6	About the game	Cute so far.... I just started...
US	4	2016-10-03	2.4.0	Ruan810	Great	Very entertaining game love it 👌
US	5	2016-10-02	2.4.0	Underkid72	Very good game	To me this is a very good game,the developers did a great job
US	4	2016-10-02	2.4.0	I like this game a lot!	Too many ads	This game is fun and the battle animations are amazing for a mobile game, but the ads restrict you from literally stepping in your own fantasy world.
US	4	2016-10-02	2.4.0	SithLordAxileg	Help?	I love the game! Absolutely!! But it keeps telling me connection error.... I am connected and I have restarted my phone... help....
US	5	2016-10-02	2.4.0	Pongan más ferraris	Buen juego	El mejor
US	3	2016-10-01	2.4.0	Candicelouise	Very addicting but needs some improvements!	"I really enjoy playing this game, it's rather addicting, and I would score it a 5 if the issues mentioned below could be addressed. It is a lot of fun but I might stop playing if my advancement in the game keeps being hindered by these very easily fixed and reasonable requests have been dealt with. 
------
I have been playing this game for a few months and really enjoy taking care of my herd of dragons and it's always fun to complete challenges and do quests. That being said, there are a few issues I have with the game that I think the app creators should consider fixing because I can't be the only one who struggles with these issues:

1- If you don't have friends who play the app on Facebook, it seems that there is no other way to add ""friends"" on the game, which means you are limited in what you can do in the game because you are excluded from anything that requires friends. It will show you people allegedly near you and will even let you go look at other people's islands (although there doesn't seem to be anything you can DO while visiting) but there is just no way to add any of these people. This also makes forming and maintaining a clan very difficult. I spent MONTHS trying to get accepted into a clan before breaking and paying to create my own and I've yet to manage to add any other people to my clan so doing clan quests is basically pointless with only one participant. 

2- There needs to be an alternative way to generate the coins or earn VIP apart from having to pay real money (and yes, I've watched probably hundreds or more of those spin the wheel ads and I more often than not end up with a small amount of good or food). I understand that is how the game makes money but most events are impossible to place well in without VIP and a lot of the upgrades require a number of gems that one can only achieve through purchasing or weeks or months of gem boarding. In order to advance in the game and keep up with tasks and events, it would nice if there were other ways to earn VIP and gems. 

3- I've actually been known to spend real money on games like these in the past but the amount of cash this app expects people to pay for VIP, extra gems or food, or any of those bundles that are always on ""sale"" is LITERALLY INSANE. I'm willing to spend like $1-$5, MAYBE even $10 on an app game from time to time (especially for things like VIP and reasonable food packages to help grow my dragons quicker) but a lot of these packages and individual items are more like $20+, going as high as $100, which is OUTRAGEOUS. And the contents of the bundles are NEVER justifiable for that sort of price, which is why I think they are constantly ""on sale"" for similarly ridiculous prices. Considering this game seems to be geared at children, although many adults like myself play them, it seems downright bizarre that you would have such exorbitant prices for app purchases."
US	5	2016-09-30	2.4.0	Kayla Marcia	IN LOVE	"I tried out this game thinking it could be something to do when I'm terribly bored, but I automatically got addicted. I love how there's so much to do. A lot of people think the prices are unfair and I understand that. But the game really does give tons of opportunities to gain gems, coins, and food. There's ""Otto's Spin"" where you can literally spin up to 10 times and earn all the above. There's also awards for doing certain tasks. Of course, while spending money would allow anyone to progress ten times faster, just know the game is definitely not making that to be the only option to enjoy the game overall. I love this game... too much. I'm 20 years old. Someone help."
US	5	2016-09-29	2.4.0	Anrecd	Fun, challenging	Game is more interactive than others that I play.  You actually have to manually participate in the attacks and use sound strategy for victories.  Having fun with it.
US	2	2016-09-28	2.4.0	lxlPyrolxl	Game is ok but....	The constant ads that pop up are extremely frustrating. There's a severe shortage of gold to be had and the limit of 3 attack energy at a time is just crippling
US	4	2016-09-28	2.4.0	KaitieFletcher	Extremely fun but....	I love this game and it's very addicting but it's very hard to level up dragons unless you spend a ton of money and time growing food. We should be able to level up our dragons through experience in battles as well.
US	5	2016-09-27	2.4.0	MC V	Love this Game!!	I love this game though I think you should be able to call off your breeding, if you know what I mean?Like in the breeding cave there should be a button to call off your breeding but you won't get your egg! Sounds like a good idea to me!!!
US	4	2016-09-27	2.4.0	KhimiC	My roommates made me play	Save me
US	5	2016-09-27	2.4.0	CynthiaAvey	Love It But Need To Fix Crashing	I have a very excellent new iPad Air 2 and 75 Mbps cable internet, but sometimes when opening the app it won't open just disappears out of sight why? Fix it please today, tired of having to reinstall it then have to download all those updates in game. Fix it.
US	5	2016-09-26	2.4.0	Jillycat101	PLEASE READ (this is positive)	"This game is so addicting and I love the dragons. I am very happy that I got that unicorn dragon last night!(🦄🐲) The Browns game was on so that's probably how I got it. ANYWAYS, I love the game but when I told my friend about the dragon she said congrats and told me she her App Store wasn't working so she couldn't update it therefore she couldn't get on. Sadly, she deleted the game🙁. As I was looking at other reviews, I noticed I a lot of them were about adds popping up. You might want to get that fixed. I wish it didn't require wifi. That is to all dragon ml lovers.Thanks!
Jillycat101🙂

PS I think that I put in the most emojis in one review.hehe😀😀😀"
US	4	2016-09-26	2.4.0	singa2n	Improvements made.	"The ads have gotten better but there still isn't much diversity but they still open up at unfortunate times, sometimes in rapid succession.

Overall, except for the menthol if times required to progress through the game, the instructions and challenges in the side bar are helpful, except for the number of tries you have to make before getting a specific egg.  There are some decent web helps if you search for specific pairings, but even then it's a bit hit or miss for a while when breeding.  Mercury took me forever and I still have no luck with Getting a Cyborg dragon."
US	4	2016-09-25	2.4.0	Artistboy636	Pretty Fun😄	This game is actually fun most dragon games are so boring I delete them right away. The only thing I don't like is the ads. Especially the one with the Kraft cheese its Spanish I cant understand it but this hang is pretty fun and addicting.⭐️⭐️⭐️⭐️
US	5	2016-09-25	2.4.0	Awesome girly girl 200	Amazing game	This game has amazing features and you can even breed them and make very cute little dragons it is so nice and fun to play so o suggest that you get the app and its for free
US	4	2016-09-24	2.4.0	SieSieSlash	Really fun but...	This game is great . I like it a lot .But the only thing that's bugging me is that you have to pay for your membership and in order to keep your membership you have to buy 💎 packs and it's very hard. This game is very amusing and addicting but I hope they make some little changes so this game has a little boost 🙂
US	5	2016-09-24	2.4.0	Alliecat123 82	Fun!	I totally recommend it!!!!!!!
US	3	2016-09-24	2.4.0	Dragon protector 26	Game experience and overall opinion	I've had this game since September.Love all but 2 things about the game.Hardness of earning gems and cost to clear obstacles!Both are ridiculous.If I am expected to have to buy gems.Let me use the easy to earn coins!The cost is outrageous when you think of how needed the gems are!!!
US	5	2016-09-24	2.4.0	Nintendo131	Great game	Good game here. Use this code 1a9d34 in the lighthouse for a better start.
US	5	2016-09-24	2.4.0	Leenie88	ec7895	Please add me none of my friends play!
US	4	2016-09-23	2.4.0	Beanlie	Ads	Honestly I love this game and would have given it 5 stars. But the amount of ads is quite ridiculous. They are also way too sensitive and take you out of the game constantly. If you fix this problem it would make a lot of people happy.
US	5	2016-09-23	2.4.0	Mathewsdariotomat@gmail.com	Nostalgia	I used to love this game, and played it all the time, along with Jurassic world, but then SOME IMBECILE STOLE MY PHONE AND I LOST EVERYTHING
US	3	2016-09-22	2.4.0	RainbowDashIsMehBae	Disappointed	Some times when I click on the app it quickly closes it .-. Please fix that
US	1	2016-09-21	2.4.0	Lindz05092009	Too many ads!!!	The ads take away from the game experience. Would be fun if I don't have to clear an add every 2 min. One will spend more time on the ads then they will playing a game. I have better things to do!
US	3	2016-09-20	2.4.0	Squirrel boi	Great game	The game is great but ive been having some issues where it crashes. I had to redownload the app because it would crash right after the intro music would start playing on the loading screen. Got that jssue resolved sort of. And now i cant tap ANY of the icons for storage, market, even events without the game crashing. Please look into this? Otherwise ive enjoyed the game up to this point with the crashing issues.
US	2	2016-09-20	2.4.0	Deltanight	Pop ads	The purpose of the game is make money but the intrusive pop up ads really ruin this one. Why would I purchase anything when clearly they are making money selling ad space.  I won't pay for something that is going to annoy.
US	5	2016-09-19	2.4.0	DaViiiper	Fan of this game	This game is so good I love. I play it every day of my life good game guy who makes this game.
US	5	2016-09-18	2.4.0	Jdook1990	Yay	It's fun
US	5	2016-09-18	2.4.0	Emojiforlife	Best game ever	I am obsessed with this game. Dragon mania legends sponsered glitter forever 17 and she said it was super fun and addictive and she was right. I started playing about 5 months ago and I don't play any other games now.
US	5	2016-09-18	2.4.0	Dovahkiin940	One of the best!	This game is the best game ever! It has PvP (once you get to a certain lvl), a way to earn things that require real money to get, a good story and a great fighting system.
US	5	2016-09-18	2.4.0	loving series	Fun if not for all pop-ups, spyware and ads.	It would be more fun if not for all the annoying pop-ups, spyware, and ads. I especially do not like games that promote drinking. When I want to play games, I do not enjoy clicking on a dragon, and a pop-up ad appearing instead of where I clicked. It takes me away from the game and opens many browsers. I blocked pop-ups but, this game found a way around these blocks. If I happen to be logged on to Amazon, sometimes these annoying ads create a browsing history, and Amazon starts to advertise based on browsing history, and this game has even been able to place things in my shopping cart. I had to turn off one-click purchases, as a result. When I play games, I do not like being tricked into clicking open pop-ups, ads, or games that create spyware. It happens almost each 60 seconds. It is not occasionally.  I also notified the developers about this. I did not get a response, and the ads still continue to the point I cannot enjoy the game because of all the pop-ups getting in the way of my gaming experience.
US	5	2016-09-18	2.4.0	Dragons lava	AWSOME GAME!!!!!!!!!	Amazing and awesome game in my life!when I started to play I just play and play!who ever this creator is is amazing!
US	4	2016-09-18	2.4.0	SuperCuddlyWolf	GREAT (almost)🤗	I think that this game is amazing but you should add a little something. Maybe once your at a certain level, you can customize your own dragon 🐉.
